UserID,Age,Gender,Region,Preferred_Language,Subscription_Plan,Signup_Date,Monthly_Spend_USD,Total_Watch_Hours_90,Num_Sessions_Last_30,Avg_Session_Min,Favorite_Genre,Preferred_Device,Num_Ratings,Avg_Rating,Reviews_Count,Sentiment_Score,Avg_Ad_View_Sec,Ad_Click_Rate,Implicit_Pref_Score,Top_Content_1,Top_Content_2,Top_Content_3,Last_Active_Date,Churn,Liked_Genres
200701,22,Male,Canada,Telugu,Standard,06-04-2022,7.99,72.74,8,34.29,Comedy,Mobile,4,4.7,2,0.59,15.39,0.095,8.54,5029,5047,5624,09-11-2025,0,Comedy;Comedy
200702,32,Male,USA,Telugu,Standard,18-03-2025,7.99,78.21,5,33.51,Documentary,Mobile,3,2.91,1,-0.24,12.76,0.07,11.01,5764,5456,5681,29-10-2025,0,Documentary;Comedy
200703,26,Male,UK,Telugu,Basic,15-09-2024,3.99,7.77,4,39.81,Drama,Tablet,4,3.91,3,0.06,17.59,0.424,1.76,5160,5112,5616,03-11-2025,0,Drama;Romance
200704,45,Other,India,English,Basic,26-10-2021,3.99,59.83,10,50.21,Romance,Mobile,7,3.72,3,-0.2,17.69,0.003,4.67,5629,5747,5960,07-09-2025,1,Romance;Romance
200705,36,Male,USA,English,Free,05-05-2022,0,3.65,2,36.02,Drama,Mobile,9,3.59,2,0.84,21.09,0.029,1.33,5670,5663,5523,07-10-2025,0,Drama;Drama
200706,20,Female,India,Tamil,Basic,16-10-2024,3.99,68.9,7,36.44,Action,TV,8,4.01,3,-0.5,14.06,0.179,7.9,5620,5375,5859,05-11-2025,0,Action;Documentary
200707,18,Female,India,English,Free,08-11-2024,0,35.74,9,35.18,Comedy,Mobile,3,3.91,0,1,14.03,0.062,3.23,5627,5315,5329,02-09-2025,1,Comedy;Drama
200708,22,Female,India,English,Standard,13-10-2020,7.99,115.51,8,52.82,Romance,Mobile,5,4.07,4,1,22.6,0.043,14.48,5272,5845,5272,11-11-2025,0,Romance;Horror
200709,40,Female,India,Telugu,Basic,21-06-2022,3.99,0.89,10,31.31,Drama,Mobile,6,3.88,1,-0.73,19.18,0.13,0.08,5420,5126,5014,08-11-2025,0,Drama;Comedy
200710,45,Male,India,Spanish,Free,13-06-2025,0,59.21,5,34.7,Action,Mobile,7,4.05,0,-0.15,15.11,0.085,8.71,5850,5007,5175,21-10-2025,0,Action;Thriller
200711,32,Male,India,English,Standard,25-11-2021,7.99,110.45,7,49.63,Drama,Desktop,6,3.86,2,0.57,3.63,0.012,11.06,5489,5562,5158,28-10-2025,0,Drama;Comedy
200712,20,Female,India,English,Standard,21-01-2021,7.99,169.49,12,36.47,Romance,Mobile,5,3.4,2,-0.4,1.9,0.151,15.5,5176,5360,5622,04-11-2025,0,Romance;Thriller
200713,40,Male,Australia,English,Premium,26-01-2022,12.99,15.47,11,46.37,Documentary,Mobile,8,3.8,0,0.04,15.68,0.057,1.25,5231,5578,5664,19-10-2025,0,Documentary;Kids
200714,32,Male,India,Telugu,Standard,05-05-2024,7.99,90.14,5,25.89,Drama,Mobile,7,3.37,3,0.31,15.92,0.002,14.41,5796,5899,5234,05-11-2025,0,Drama;Comedy
200715,28,Male,India,Spanish,Basic,02-10-2020,3.99,5.06,6,32.95,Documentary,TV,4,3.33,4,-0.23,7.66,0.011,0.59,5318,5362,5141,03-11-2025,0,Documentary;Romance
200716,40,Male,India,English,Standard,05-07-2024,7.99,86.95,5,49.84,Action,TV,6,3.6,2,0.25,14.12,0.152,16.78,5762,5679,5481,07-11-2025,0,Action;Action
200717,50,Male,USA,English,Standard,22-02-2025,7.99,124.11,7,28.24,Drama,Mobile,9,3.73,0,0.77,6.52,0.01,13.28,5467,5983,5119,02-11-2025,0,Drama;Comedy
200718,22,Male,India,Telugu,Free,22-05-2025,0,14.38,4,33.49,Comedy,TV,6,3.82,2,0.15,15.43,0.345,2.69,5440,5764,5382,08-11-2025,0,Comedy;Drama
200719,20,Female,India,English,Standard,09-03-2020,7.99,45.46,4,37.57,Drama,Mobile,5,4.35,3,-0.42,15.59,0.095,8.81,5056,5775,5521,07-11-2025,0,Drama;Kids
200720,34,Female,India,Hindi,Premium,31-08-2020,12.99,73.6,7,25.11,Romance,Desktop,4,3.5,2,0.9,15.55,0.05,10.34,5331,5708,5689,09-10-2025,0,Romance;Kids
200721,24,Female,India,French,Basic,09-03-2024,3.99,9.06,4,30.86,Romance,Mobile,3,3.92,2,1,14.01,0.037,1.71,5273,5695,5410,10-11-2025,0,Romance;Thriller
200722,24,Male,India,English,Basic,19-06-2024,3.99,58.97,6,36.13,Drama,TV,0,3.87,3,0.42,10.24,0.056,8.53,5702,5264,5049,10-11-2025,0,Drama;Thriller
200723,20,Male,India,Hindi,Free,19-05-2025,0,3.85,7,35.47,Thriller,Mobile,6,3.43,2,-0.39,10.73,0.148,0.47,5021,5800,5810,11-11-2025,0,Thriller;Comedy
200724,40,Male,India,English,Free,30-01-2022,0,23.58,1,47.8,Romance,Mobile,3,3.84,1,-0.33,18.95,0.123,10.9,5165,5275,5941,08-11-2025,0,Romance;Horror
200725,32,Female,India,English,Basic,04-06-2025,3.99,123.68,8,50.41,Kids,Mobile,4,4.4,1,-1,14.49,0.033,16.2,5492,5630,5370,06-11-2025,0,Kids;Thriller
200726,22,Female,India,Telugu,Standard,02-01-2022,7.99,65.11,6,26.44,Thriller,Desktop,4,3.91,3,-0.16,14.93,0.162,10.41,5883,5396,5333,11-11-2025,0,Thriller;Drama
200727,36,Male,UAE,English,Free,29-03-2020,0,8.39,5,36.11,Horror,Mobile,8,3.94,1,0.84,12.52,0.013,1.22,5418,5313,5149,04-11-2025,0,Horror;Romance
200728,24,Female,USA,French,Premium,17-01-2025,12.99,28.57,5,41.74,Thriller,Desktop,3,3.38,4,-0.21,15.91,0.111,4.87,5993,5906,5157,03-11-2025,0,Thriller;Action
200729,22,Male,India,Hindi,Standard,01-04-2024,7.99,10.42,6,50.16,Comedy,Mobile,4,4.98,1,-0.37,17.75,0.105,1.67,5797,5974,5604,29-10-2025,0,Comedy;Horror
200730,24,Female,India,English,Standard,07-03-2022,7.99,87.41,4,42.18,Documentary,Mobile,2,3.41,3,0.81,8.23,0.154,18.04,5580,5859,5152,05-10-2025,0,Documentary;Action
200731,28,Female,Canada,English,Standard,25-07-2023,7.99,17.24,10,37.91,Thriller,Mobile,5,2.8,2,0.89,15.56,0,1.56,5992,5492,5461,03-09-2025,1,Thriller;Thriller
200732,32,Female,India,English,Free,19-06-2024,0,51.72,6,41.67,Thriller,Desktop,7,4.32,3,-0.12,10.64,0.385,6.12,5956,5789,5376,10-11-2025,0,Thriller;Comedy
200733,28,Female,India,English,Basic,08-04-2020,3.99,45.68,6,41.74,Thriller,Mobile,9,3.73,1,0.51,13.88,0.024,5.5,5267,5404,5682,11-11-2025,0,Thriller;Thriller
200734,45,Female,USA,English,Standard,16-07-2025,7.99,7.05,8,25.72,Documentary,Desktop,8,3.62,1,-0.32,17.01,0.103,0.7,5730,5377,5596,27-10-2025,0,Documentary;Kids
200735,24,Male,India,English,Standard,03-01-2021,7.99,7.75,4,36.93,Documentary,Desktop,10,3.47,4,-0.01,3.29,0.035,1.56,5338,5644,5871,01-11-2025,0,Documentary;Drama
200736,34,Female,India,English,Standard,05-05-2022,7.99,24.89,2,49.59,Comedy,Desktop,6,4.92,1,-0.89,5.5,0.11,9.91,5896,5659,5839,10-11-2025,0,Comedy;Documentary
200737,34,Male,India,Tamil,Basic,08-06-2021,3.99,34.93,4,32.93,Comedy,Mobile,14,4.01,1,0.42,8.04,0.045,7.83,5885,5541,5425,10-09-2025,1,Comedy;Comedy
200738,28,Female,UAE,Hindi,Premium,06-08-2022,12.99,166.38,11,36.29,Thriller,TV,3,4.13,3,0.14,7.62,0.069,11.7,5608,5839,5048,29-10-2025,0,Thriller;Romance
200739,50,Female,India,Hindi,Free,26-03-2025,0,39.59,4,32.57,Thriller,TV,6,3.9,0,-0.2,11.03,0.048,8.61,5188,5320,5335,03-11-2025,0,Thriller;Drama
200740,34,Female,UK,English,Premium,16-10-2021,12.99,118.22,10,11.86,Drama,Mobile,8,3.96,2,0.14,22.15,0.045,12.08,5475,5225,5729,03-11-2025,0,Drama;Romance
200741,24,Male,Australia,English,Premium,16-07-2024,12.99,56.62,8,35.21,Romance,TV,4,4.64,1,0.07,19.07,0.033,6.08,5208,5456,5995,09-11-2025,0,Romance;Horror
200742,20,Female,India,Hindi,Free,25-02-2020,0,5.28,3,38.02,Thriller,Mobile,6,3.65,3,-0.3,8.52,0.013,1.23,5074,5651,5589,02-11-2025,0,Thriller;Comedy
200743,28,Female,India,English,Standard,16-10-2024,7.99,85.12,6,29.88,Comedy,Mobile,8,2.93,1,0.44,17.21,0.072,12.57,5876,5289,5555,28-10-2025,0,Comedy;Romance
200744,45,Female,India,English,Free,13-08-2022,0,30.03,2,23.45,Drama,Mobile,9,4.32,1,0.02,11.74,0.184,10.09,5674,5281,5776,21-10-2025,0,Drama;Drama
200745,36,Male,India,Telugu,Basic,23-03-2022,3.99,24.99,8,26.19,Drama,Mobile,6,4.1,3,0.12,14.06,0.212,2.52,5673,5417,5469,29-10-2025,0,Drama;Drama
200746,36,Male,India,Tamil,Standard,10-04-2024,7.99,58.54,3,42.64,Kids,Mobile,9,3.86,1,-0.68,6.11,0.169,14.03,5394,5484,5575,03-11-2025,0,Kids;Thriller
200747,19,Male,Canada,Hindi,Standard,04-11-2024,7.99,30.35,1,54.73,Comedy,Mobile,1,4.08,3,0.12,4.08,0.08,15.44,5490,5538,5245,31-10-2025,0,Comedy;Documentary
200748,40,Male,UK,English,Premium,28-08-2020,12.99,39.81,3,48.82,Drama,TV,6,3.58,3,0.09,16.39,0.185,10.27,5572,5804,5632,05-11-2025,0,Drama;Comedy
200749,32,Female,USA,Tamil,Standard,30-01-2025,7.99,75.79,5,21.56,Thriller,Mobile,6,3.81,4,-0.3,12.2,0.041,12.79,5026,5779,5831,09-11-2025,0,Thriller;Action
200750,34,Male,India,Hindi,Basic,23-03-2023,3.99,58.66,5,43.55,Comedy,Mobile,7,3.72,3,0.52,15.14,0.005,11.13,5874,5798,5262,22-08-2025,1,Comedy;Kids
200751,34,Female,UAE,Tamil,Standard,09-08-2020,7.99,10.56,9,28.37,Drama,Mobile,4,3.45,3,-1,21.56,0.151,0.86,5537,5313,5842,04-11-2025,0,Drama;Documentary
200752,40,Male,Canada,Tamil,Premium,20-04-2023,12.99,59.48,5,29.18,Comedy,Mobile,13,4.51,0,-0.09,10.57,0.015,9.25,5770,5609,5250,02-11-2025,0,Comedy;Action
200753,18,Male,UAE,Telugu,Free,26-04-2024,0,19,5,30.38,Thriller,TV,3,2.95,3,0.39,10.62,0.043,3.48,5858,5650,5497,26-09-2025,0,Thriller;Horror
200754,45,Female,India,Hindi,Premium,07-12-2022,12.99,195.66,5,42.06,Thriller,Mobile,5,5,2,1,22.61,0.011,34.59,5852,5989,5052,30-09-2025,0,Thriller;Romance
200755,26,Female,USA,English,Free,08-11-2020,0,50.07,3,44.59,Comedy,TV,4,4.33,4,-0.62,12.1,0.019,14.61,5515,5793,5489,03-11-2025,0,Comedy;Action
200756,28,Female,India,Hindi,Standard,03-07-2020,7.99,92.28,9,34.02,Thriller,Mobile,4,2.73,1,0.25,7.18,0.023,9.55,5800,5608,5789,11-11-2025,0,Thriller;Action
200757,50,Female,India,Hindi,Basic,02-06-2024,3.99,24.05,7,34.19,Horror,TV,8,3.67,1,0.53,16.41,0.077,3.17,5257,5964,5142,07-09-2025,1,Horror;Kids
200758,45,Female,India,Tamil,Free,11-12-2021,0,10.26,3,39.64,Comedy,Mobile,3,3.7,0,0.24,10.57,0.057,2.78,5280,5057,5372,16-08-2025,1,Comedy;Drama
200759,30,Male,USA,English,Basic,13-04-2025,3.99,20.42,8,40.68,Comedy,Mobile,2,4.04,2,-0.54,7.06,0.007,1.98,5818,5123,5251,08-11-2025,0,Comedy;Drama
200760,34,Other,USA,English,Standard,08-08-2024,7.99,123.01,12,46.76,Drama,TV,4,3.21,0,-0.09,12.54,0.064,10.42,5939,5743,5314,31-08-2025,0,Drama;Drama
200761,32,Female,India,Spanish,Basic,31-05-2021,3.99,13.32,5,22.16,Thriller,Mobile,5,3.82,2,-1,16.96,0.004,2.04,5760,5290,5225,11-11-2025,0,Thriller;Action
200762,19,Female,India,Tamil,Free,22-09-2023,0,97.08,1,35.2,Romance,TV,5,3.73,2,0.2,5.04,0.036,47.07,5556,5598,5665,03-11-2025,0,Romance;Romance
200763,36,Male,India,Spanish,Standard,24-01-2020,7.99,61.55,4,24.32,Drama,TV,6,3.36,1,-0.65,4.91,0.043,9.92,5033,5973,5056,04-11-2025,0,Drama;Comedy
200764,34,Female,India,Tamil,Premium,24-01-2024,12.99,238.06,10,34.49,Romance,Mobile,7,3.27,0,0.47,11.52,0.225,24.62,5294,5310,5339,09-11-2025,0,Romance;Kids
200765,19,Male,India,Hindi,Basic,16-11-2020,3.99,89.17,6,32.74,Drama,Mobile,6,4.35,4,-0.19,5.4,0.007,15.05,5624,5563,5521,13-10-2025,0,Drama;Thriller
200766,24,Male,India,Hindi,Basic,27-12-2024,3.99,5.36,7,34.53,Comedy,Mobile,4,2.78,3,-0.25,4.34,0.009,0.55,5308,5228,5753,03-09-2025,1,Comedy;Horror
200767,45,Male,UK,Spanish,Basic,06-12-2022,3.99,22.01,4,27,Romance,Desktop,10,4.09,2,0.3,12.04,0.17,4.64,5291,5006,5500,09-11-2025,0,Romance;Romance
200768,24,Male,India,Hindi,Free,18-03-2025,0,37.99,6,20.13,Comedy,TV,7,4.28,0,0.36,18.64,0.105,6.43,5785,5443,5997,07-11-2025,0,Comedy;Kids
200769,26,Female,India,Hindi,Standard,16-02-2021,7.99,34.82,5,14.06,Thriller,Mobile,5,3.67,1,0.72,16.73,0.158,6.05,5826,5310,5484,30-10-2025,0,Thriller;Horror
200770,20,Female,India,English,Standard,29-11-2020,7.99,88.41,2,33.69,Drama,Mobile,2,3.83,0,0.04,11.36,0.003,32.98,5304,5785,5164,08-11-2025,0,Drama;Horror
200771,30,Female,Canada,English,Standard,28-06-2025,7.99,250.39,3,30.69,Romance,Mobile,5,4.5,3,0.14,19.7,0.136,53.04,5043,5922,5441,22-08-2025,1,Romance;Kids
200772,45,Male,USA,Hindi,Basic,10-11-2021,3.99,121.74,3,28.24,Drama,Desktop,4,3.38,2,-0.63,22.41,0.051,27.33,5816,5856,5975,10-11-2025,0,Drama;Drama
200773,18,Male,USA,English,Standard,27-09-2021,7.99,34.59,6,48.23,Documentary,Mobile,3,3.44,0,1,14.95,0.014,4.64,5556,5905,5133,08-11-2025,0,Documentary;Romance
200774,26,Male,India,English,Standard,23-03-2024,7.99,204.15,2,26.41,Drama,Mobile,2,3.5,1,-0.36,9.8,0.033,81.15,5801,5002,5081,10-11-2025,0,Drama;Comedy
200775,22,Other,USA,English,Standard,05-05-2020,7.99,39.47,5,49.17,Documentary,Desktop,2,4.5,3,0.63,21.38,0.035,7.32,5971,5788,5350,10-11-2025,0,Documentary;Documentary
200776,18,Male,India,English,Standard,15-02-2023,7.99,52.18,4,51.24,Comedy,Mobile,6,4.58,1,0.64,21.11,0.094,12.05,5599,5603,5647,08-11-2025,0,Comedy;Drama
200777,28,Female,USA,English,Standard,21-09-2020,7.99,80.31,6,15.49,Romance,Mobile,12,2.96,2,0.44,13.52,0.06,11.41,5742,5774,5134,01-09-2025,0,Romance;Comedy
200778,32,Female,Canada,English,Standard,24-09-2024,7.99,62.37,4,35.92,Comedy,Tablet,7,4.4,1,0.06,19.34,0.011,13.56,5480,5754,5975,11-11-2025,0,Comedy;Documentary
200779,45,Male,USA,Spanish,Basic,09-12-2022,3.99,117.49,5,31,Kids,TV,1,4.29,2,-0.02,7.31,0.023,21.4,5083,5987,5052,09-11-2025,0,Kids;Thriller
200780,22,Female,UAE,Hindi,Premium,08-07-2022,12.99,248.51,5,5.88,Drama,Mobile,8,4.73,3,0.16,1,0.001,42.56,5204,5375,5494,08-11-2025,0,Drama;Romance
200781,22,Male,UK,English,Standard,23-09-2020,7.99,88.74,6,20.55,Drama,Mobile,4,4.03,1,-0.94,6.17,0.006,14.59,5988,5246,5202,02-11-2025,0,Drama;Thriller
200782,26,Female,India,English,Standard,26-12-2021,7.99,14.98,3,42.75,Thriller,Mobile,3,3.77,2,0.18,13.24,0.045,3.23,5642,5472,5710,29-10-2025,0,Thriller;Kids
200783,40,Female,Canada,Hindi,Basic,08-03-2022,3.99,119.18,8,55.19,Drama,Mobile,10,4.49,1,1,11.55,0.038,10.9,5138,5591,5618,29-10-2025,0,Drama;Action
200784,20,Male,India,English,Standard,30-12-2023,7.99,170.43,2,44.03,Drama,Desktop,2,4.22,2,0.06,17.77,0.002,52.36,5083,5823,5823,11-11-2025,0,Drama;Romance
200785,45,Male,India,Telugu,Standard,05-08-2022,7.99,59.78,12,38.24,Kids,Mobile,7,5,2,0.18,3.09,0.204,3.84,5924,5304,5756,01-11-2025,0,Kids;Kids
200786,40,Female,India,Hindi,Basic,21-07-2023,3.99,7.83,8,34.79,Horror,TV,3,4.38,3,-0.41,3.2,0.081,0.72,5687,5058,5508,02-11-2025,0,Horror;Documentary
200787,26,Female,India,Tamil,Free,24-05-2020,0,5.22,4,51.83,Comedy,Desktop,5,3.89,1,0.31,16.57,0.109,1.01,5648,5225,5745,04-11-2025,0,Comedy;Action
200788,28,Male,India,English,Standard,10-11-2022,7.99,20.09,4,56.48,Kids,Mobile,5,3.1,0,-0.27,3.38,0.097,3.54,5619,5426,5973,07-11-2025,0,Kids;Comedy
200789,36,Female,India,Hindi,Standard,25-09-2020,7.99,55.62,6,29.13,Thriller,Mobile,9,3.45,2,0.71,10.38,0.187,8.87,5151,5202,5014,27-10-2025,0,Thriller;Action
200790,34,Female,India,English,Standard,07-09-2024,7.99,161.45,3,15,Comedy,Mobile,2,2.94,4,0.88,12.15,0.068,41.65,5944,5917,5385,07-11-2025,0,Comedy;Documentary
200791,34,Female,USA,Spanish,Basic,12-03-2021,3.99,83.6,4,14.02,Romance,Desktop,7,3.67,2,1,8.1,0.005,15.79,5621,5518,5737,09-11-2025,0,Romance;Documentary
200792,20,Male,India,Hindi,Standard,17-02-2021,7.99,130.51,5,48.22,Action,Desktop,5,4.36,2,-0.67,15.47,0.057,19.89,5734,5030,5723,08-11-2025,0,Action;Comedy
200793,28,Female,India,English,Free,20-12-2020,0,44.5,4,34.53,Horror,Mobile,6,3.8,2,0.63,1,0.02,9.12,5860,5151,5201,07-09-2025,1,Horror;Thriller
200794,50,Female,USA,English,Basic,25-07-2020,3.99,50.7,8,36.83,Comedy,TV,4,4.41,2,0.59,22.99,0.023,5.48,5319,5548,5165,09-11-2025,0,Comedy;Drama
200795,20,Male,India,English,Free,23-05-2021,0,34.73,2,17.09,Action,Mobile,5,4,1,-0.05,10.02,0.022,9.52,5845,5110,5561,03-09-2025,1,Action;Horror
200796,45,Male,UK,Hindi,Basic,02-02-2025,3.99,16.38,5,27.47,Drama,Desktop,6,3.56,0,0.92,10.98,0.232,2.91,5247,5121,5908,21-10-2025,0,Drama;Thriller
200797,45,Female,USA,English,Basic,18-04-2023,3.99,17.5,5,32.05,Drama,Mobile,10,3.85,0,0.45,28.16,0,2.92,5037,5241,5133,02-11-2025,0,Drama;Horror
200798,19,Male,UAE,Hindi,Basic,23-09-2020,3.99,34.45,7,37.08,Drama,Mobile,7,4.08,2,1,3.84,0.05,3.92,5268,5771,5582,06-11-2025,0,Drama;Kids
200799,40,Female,USA,English,Free,22-03-2025,0,21.03,3,31.01,Horror,Desktop,2,3.88,2,-0.56,5.73,0.171,4.82,5586,5602,5884,27-10-2025,0,Horror;Horror
200800,50,Female,India,Hindi,Basic,25-10-2023,3.99,49.74,7,24.63,Romance,Mobile,7,3.89,1,-0.23,20.43,0,6.1,5115,5930,5119,29-10-2025,0,Romance;Action
200801,34,Male,USA,Telugu,Standard,15-03-2025,7.99,139.53,4,27.15,Romance,Mobile,5,3.34,0,0.26,2.66,0.219,31.56,5081,5030,5651,07-11-2025,0,Romance;Comedy
200802,22,Female,India,Tamil,Basic,20-04-2021,3.99,17.46,12,47.08,Thriller,Mobile,9,3.54,1,0.9,14.97,0.175,1.3,5705,5466,5755,02-11-2025,0,Thriller;Action
200803,40,Male,India,Tamil,Basic,06-10-2021,3.99,33.48,3,37.45,Comedy,Mobile,4,5,2,0.47,8.36,0.017,9.51,5726,5465,5693,29-10-2025,0,Comedy;Horror
200804,30,Female,UK,English,Standard,28-04-2022,7.99,109.36,0,41.12,Drama,Mobile,7,4.54,3,-0.37,2.3,0.113,106.07,5527,5237,5486,09-11-2025,0,Drama;Documentary
200805,45,Male,India,English,Free,08-03-2021,0,53.6,8,26.01,Comedy,Desktop,3,2.92,1,1,15.16,0.01,6.74,5336,5371,5183,08-09-2025,1,Comedy;Kids
200806,32,Female,UK,Hindi,Standard,15-05-2025,7.99,77.16,14,5.46,Comedy,Mobile,7,2.38,4,0.02,15.34,0.02,6.03,5084,5682,5458,10-11-2025,0,Comedy;Kids
200807,28,Male,UAE,English,Free,11-03-2020,0,37.63,4,29.77,Romance,Mobile,6,3.85,1,-0.35,12.01,0.02,6.08,5887,5149,5335,29-09-2025,0,Romance;Drama
200808,18,Male,UAE,English,Free,21-01-2021,0,29.85,3,26.33,Thriller,TV,3,4.34,3,-0.27,24.41,0.042,6.16,5778,5374,5562,11-11-2025,0,Thriller;Romance
200809,20,Female,Canada,English,Standard,09-07-2020,7.99,65.88,3,38.49,Drama,Mobile,5,3.49,1,-0.6,7.37,0.299,14.06,5810,5600,5693,11-09-2025,1,Drama;Romance
200810,45,Male,India,English,Standard,28-01-2020,7.99,205.94,3,67.86,Drama,Mobile,4,4.41,2,-1,17.2,0.002,43.7,5154,5516,5637,05-11-2025,0,Drama;Romance
200811,40,Female,India,English,Premium,30-12-2024,12.99,23.41,7,41.95,Drama,TV,7,3.84,1,0.13,13.96,0.017,2.87,5817,5433,5231,22-10-2025,0,Drama;Action
200812,50,Male,USA,Telugu,Standard,03-02-2020,7.99,56.09,6,62.36,Comedy,Desktop,6,3.7,3,-0.73,17.83,0.013,8.86,5253,5252,5311,07-11-2025,0,Comedy;Horror
200813,32,Female,India,English,Premium,24-06-2023,12.99,35.52,5,40.69,Kids,TV,3,4.25,1,0.39,8.98,0.016,7.01,5502,5944,5860,28-10-2025,0,Kids;Romance
200814,40,Male,USA,Hindi,Free,23-06-2020,0,50.25,2,28.7,Action,TV,3,3.48,3,0.79,3.69,0.048,16.2,5919,5473,5003,31-10-2025,0,Action;Comedy
200815,18,Female,UK,English,Free,04-09-2022,0,31.83,4,38.48,Romance,Mobile,2,3.63,0,0.43,7.91,0.015,6.85,5448,5563,5888,01-11-2025,0,Romance;Drama
200816,32,Male,USA,Hindi,Free,06-10-2023,0,21.53,8,52.81,Thriller,Desktop,6,4.2,0,0.23,11.62,0.063,2.52,5273,5536,5912,24-10-2025,0,Thriller;Kids
200817,30,Male,India,English,Basic,23-10-2021,3.99,37.97,3,53.3,Comedy,Mobile,5,3.78,3,-0.72,16.09,0.113,9.09,5930,5046,5685,11-11-2025,0,Comedy;Horror
200818,18,Male,India,Spanish,Standard,02-05-2020,7.99,103.04,2,29.25,Drama,TV,6,4.95,2,0.71,12.1,0.109,37.38,5873,5628,5081,16-10-2025,0,Drama;Documentary
200819,26,Male,India,Spanish,Standard,31-01-2022,7.99,49.29,5,37.53,Documentary,Mobile,5,4.22,2,1,13.29,0.049,8.52,5825,5539,5932,25-10-2025,0,Documentary;Thriller
200820,24,Female,India,English,Free,10-05-2022,0,46.32,5,20.71,Romance,Desktop,6,4.18,4,1,22.35,0.18,8.52,5854,5607,5275,15-10-2025,0,Romance;Documentary
200821,26,Male,Canada,Spanish,Premium,01-06-2024,12.99,62.72,7,43.25,Drama,TV,3,3.77,1,-0.6,11.85,0.173,6.88,5507,5879,5388,27-10-2025,0,Drama;Comedy
200822,34,Female,India,French,Standard,05-03-2020,7.99,168.12,10,50.53,Thriller,TV,5,4.32,3,0.15,8.81,0.006,14.43,5132,5435,5827,21-10-2025,0,Thriller;Drama
200823,40,Male,India,Telugu,Basic,14-04-2023,3.99,118.32,7,35.4,Thriller,Mobile,8,3.61,2,0.03,14.64,0.001,15.8,5711,5611,5345,09-11-2025,0,Thriller;Thriller
200824,45,Male,India,Telugu,Free,30-08-2021,0,21.43,6,28.33,Action,Mobile,6,3.97,6,-0.04,1.71,0.003,2.6,5325,5628,5219,08-11-2025,0,Action;Romance
200825,45,Female,USA,English,Free,16-06-2024,0,27.81,6,38.6,Kids,TV,4,3.25,2,0.22,1.69,0.047,4.4,5351,5276,5652,08-11-2025,0,Kids;Thriller
200826,45,Female,USA,Hindi,Free,05-03-2022,0,12.07,5,39.17,Thriller,TV,4,4.42,1,1,11.2,0.124,1.72,5083,5848,5063,10-11-2025,0,Thriller;Horror
200827,24,Male,India,English,Free,27-04-2022,0,58.91,1,35.81,Thriller,Mobile,2,3.97,1,0.26,6.4,0.167,27.39,5964,5508,5440,29-10-2025,0,Thriller;Kids
200828,26,Male,India,English,Standard,02-06-2022,7.99,116.6,7,36.79,Drama,Tablet,6,4.99,1,-0.07,8.35,0.03,13.04,5818,5095,5027,10-11-2025,0,Drama;Action
200829,24,Male,India,French,Basic,09-02-2024,3.99,39.31,6,33.26,Drama,Desktop,10,5,4,0.38,17.61,0.03,4.63,5126,5711,5708,11-11-2025,0,Drama;Action
200830,36,Female,India,English,Basic,01-08-2023,3.99,73.13,5,44.96,Drama,Mobile,5,4.26,2,-0.59,15.16,0.111,11.07,5214,5146,5381,28-10-2025,0,Drama;Romance
200831,40,Female,USA,Tamil,Premium,28-04-2025,12.99,63.65,9,42.36,Drama,Desktop,3,3.84,4,-0.23,11.54,0.031,7.41,5835,5904,5664,19-10-2025,0,Drama;Horror
200832,24,Male,USA,Telugu,Standard,07-02-2024,7.99,53.21,4,25.17,Romance,Mobile,7,3.23,4,0.79,12.5,0.077,8.63,5727,5667,5977,28-10-2025,0,Romance;Romance
200833,22,Female,India,Telugu,Premium,19-04-2020,12.99,145.95,9,24.89,Romance,Mobile,6,4.34,0,0.31,9.45,0.203,11.77,5964,5782,5764,25-10-2025,0,Romance;Comedy
200834,20,Female,India,French,Free,11-07-2020,0,14.77,3,32.46,Drama,Mobile,5,3.93,1,1,17.1,0.009,3.99,5750,5402,5248,02-11-2025,0,Drama;Comedy
200835,20,Female,Australia,English,Basic,03-02-2022,3.99,57.4,5,42.37,Documentary,Mobile,6,4.12,1,0.36,16.76,0.09,9.06,5600,5833,5154,21-10-2025,0,Documentary;Documentary
200836,22,Female,India,English,Standard,04-03-2025,7.99,33.9,9,36.48,Drama,TV,1,4.84,3,-0.55,17.95,0.05,3.02,5896,5504,5210,05-11-2025,0,Drama;Kids
200837,32,Male,USA,English,Free,21-05-2021,0,96.6,5,28.57,Comedy,Mobile,5,3.31,2,-0.75,17.67,0.25,16.16,5955,5415,5022,28-09-2025,0,Comedy;Action
200838,19,Male,India,English,Free,17-10-2025,0,29.62,2,37.62,Drama,TV,4,3.25,4,0.8,12.32,0.001,8.95,5462,5276,5582,11-09-2025,1,Drama;Drama
200839,32,Male,India,English,Standard,03-04-2024,7.99,54.2,9,31.69,Comedy,TV,9,3.66,1,-0.42,7.81,0.123,5.19,5625,5326,5019,26-10-2025,0,Comedy;Comedy
200840,18,Male,India,English,Standard,22-11-2023,7.99,52.03,6,43.8,Comedy,TV,9,4.29,1,-0.48,11,0.065,8.07,5105,5256,5509,01-11-2025,0,Comedy;Drama
